Rank	Gene	HalfLife1	HalfLife2	HalfLife3	AverageHalfLife
4735	YKL085W	17.6475720726	20.7923440425	25.1611503777	21.2003554976
4736	YCR095C	21.534303572	25.0810920305	16.9770038894	21.1974664973
4737	YLR011W			21.1968459438	21.1968459438
4738	YKL191W	34.4671914655	8.78433438884	20.325864671	21.1924635085
4739	YBR164C	16.377070558	26.251001709	20.9459306198	21.1913342956
4740	YLR370C	17.4987945672	27.149042563	18.9053290179	21.184388716
4741	YBR058C	21.5919744906	27.8258942131	14.1351748262	21.1843478433
4742	YMR288W		32.5649414052	9.8016265911	21.1832839982
4743	YJR057W			21.1800535191	21.1800535191
4744	YHR021C	21.6242966393	20.0850464942	21.8289560067	21.1794330467
4745	YLL003W			21.1789777226	21.1789777226
4746	YCR100C	19.6725493936	23.5696367535	20.2447181113	21.1623014195
4747	YGR160W	22.7318676964	21.5976677818	19.1015042988	21.1436799256
4748	YPL155C	35.6383720285	26.7112734081	1.07186791831	21.1405044516
4749	YDL028C			21.1356050255	21.1356050255
4750	YGL242C	29.7610220727	19.3149818038	14.3086197644	21.1282078803
4751	YBR095C	21.4332457675		20.8106050506	21.1219254091
4752	YGR262C	31.7354330795	17.2749681072	14.3302282617	21.1135431495
4753	YHL031C	16.7406328616	15.4313840344	31.1444859409	21.1055009457
4754	YGL101W	32.7082508844	5.29575973168	25.293448195	21.099152937
4755	YKL114C	23.0695093309	9.90119782985	30.2866263424	21.0857778344
4756	YLL033W		10.7748078626	31.3843279096	21.0795678861
4757	YNL336W		23.8638071384	18.2866117209	21.0752094296
4758	YDR096W	26.3299866523	18.9899850465	17.8996106036	21.0731941008
4759	YOR002W	16.7519774543	30.224671176	16.2183833218	21.0650106507
4760	YIR014W			21.0573816414	21.0573816414
4761	YBR173C	24.8943625648	22.2239813459	16.0400045687	21.0527828265
4762	YDL054C	27.6619960876	17.9440830335	17.5498093801	21.0519628337
4763	YCR039C	27.4017779645	24.9775913443	10.7527742062	21.0440478384
4764	YNL149C	24.5837730783		17.4956794508	21.0397262646
4765	YGR276C	25.3088866223	7.12997341884	30.6502430131	21.0297010181
4766	YPL040C	20.9379951519	35.4352064147	6.69892237754	21.0240413147
4767	YKL189W	23.6747353118	28.5729619902	10.8052104905	21.0176359309
4768	YJR072C	19.3701531401	28.5453918941	15.1357845963	21.0171098768
4769	YJR034W			21.0164103815	21.0164103815
4770	YMR003W	18.329057426		23.7018698711	21.0154636486
4771	YOR164C	23.1829257662	21.8010136558	18.0463031958	21.0100808726
4772	YGL060W		29.8596106533	12.1574325866	21.00852162
4773	YDR038C	17.9889774882	28.4893524814	16.491154128	20.9898280325
4774	YER159C	19.0650384805	26.8061495257	17.0794627574	20.9835502545
4775	YKL012W	22.0920547401		19.8644648811	20.9782598106
4776	YBR087W	25.7373489612		16.1995261982	20.9684375797
4777	YPR183W	21.0294952398	26.9391488943	14.9305103504	20.9663848281
4778	YCR048W	39.9835176134	15.8533569026	7.05651031115	20.964461609
4779	YOR224C	28.9608466967	13.1446193702	20.7646388441	20.956701637
4780	YFR031C-A	19.204630036	22.9658668973	20.6794237888	20.949973574
4781	YLR433C	21.2645906992	21.1247509251	20.4530450019	20.9474622088
4782	YLL043W	15.7334234422	27.4386646445	19.6607950828	20.9442943898
4783	YBR205W	30.1091258178	15.9167241442	16.8000206958	20.9419568859
4784	YMR308C			20.9394962226	20.9394962226
4785	YNL258C	29.4908197367	14.3159730987	18.9901822732	20.9323250362
4786	YHR148W	21.94024445	20.4684997342	20.3643229596	20.9243557146
4787	YHR024C		26.0455620076	15.7904180631	20.9179900354
4788	YHR192W			20.9142113102	20.9142113102
4789	YPL010W	34.9656724029	8.01876961465	19.749332677	20.9112582315
4790	YGR128C	26.8576188561	23.0343775815	12.8077662652	20.8999209009
4791	YIL067C	14.3102303843	30.5423378873	17.8265975842	20.8930552853
4792	YOR092W	14.0461984739	31.7141203042	16.9068379913	20.8890522565
4793	YLR403W	27.6957574556	15.3262854262	19.6433098748	20.8884509189
4794	YLR367W	14.6481488467	20.8221659897	27.1733983272	20.8812377212
4795	YML069W	27.9439956976	10.6292176332	24.0491120729	20.8741084679
4796	YGR033C	23.8281368684	19.7073332786	19.0614609295	20.8656436922
4797	YPR169W	21.1136462315	29.8222481469	11.6058986366	20.8472643383
4798	YBR046C	22.5663061271	23.5536223535	16.4202956154	20.8467413653
4799	YEL037C		28.6083174319	13.0835151074	20.8459162696
4800	YMR212C	14.7346565362	19.2307839781	28.5581146797	20.8411850646
4801	YHR201C	27.3905589116	22.8279745226	12.3026232185	20.8403855509
4802	YDR321W		26.1098696041	15.5271024884	20.8184860462
4803	YPR033C	18.9526180202	21.986568888	21.4149522264	20.7847130449
4804	YDR443C	19.200830154	31.4553591746	11.6850070143	20.780398781
4805	YBL015W		20.7753248734		20.7753248734
4806	YHR090C	24.5866687435	5.6076352132	32.1167322826	20.7703454131
4807	YLR139C	29.8069457377	8.86185519544	23.6322538022	20.7670182451
4808	YJR011C	20.8706825432	18.8132109216	22.5995237337	20.7611390662
4809	YKL211C	19.695584968	23.040021338	19.5374994273	20.7577019111
4810	YOR319W	24.3149669503	4.10011376304	33.8576202732	20.7575669955
4811	YGR144W	18.0033822809		23.5115087398	20.7574455103
4812	YDL097C	21.7045242878	17.4689666602	23.0977433784	20.7570781088
4813	YIL069C	16.8414568667	23.4493232623	21.9669451951	20.752575108
4814	YNL044W	19.8589005628	27.4306526096	14.9425695997	20.744040924
4815	YJL122W	33.7990641296	15.3407374297	13.0897947945	20.7431987846
4816	YML114C	30.8908459706	25.915508279	5.40604107315	20.7374651076
4817	YNL101W	12.6364570572	28.3642854997	21.2099529869	20.7368985146
4818	YDR545W	19.596725746	23.9540184655	18.6499959851	20.7335800655
4819	YER035W	23.7377679144		17.718367469	20.7280676917
4820	YBL008W	29.5536208948	18.7469954714	13.8492211483	20.7166125048
4821	YNL038W	16.9514490668	27.1168784007	18.073120632	20.7138160332
4822	YKL084W			20.7127705585	20.7127705585
4823	YDR035W	19.7576187085	21.8908577173	20.4825010527	20.7103258262
4824	YBL067C		15.5471395362	25.8716257275	20.7093826318
4825	YNL075W	18.0566049176	21.3578101353	22.7110612024	20.7084920851
4826	YBR298C	22.7979707727		18.6150747413	20.706522757
4827	YDR489W	33.161250572	7.00530941328	21.9375740934	20.7013780262
4828	YFR041C	16.823733138	28.7268654484	16.5446889009	20.6984291625
4829	YER102W	16.7705537176	25.4275150841	19.893064585	20.6970444622
4830	YCR047C	24.2174121777	18.0977508581	19.775045808	20.6967362812
4831	YML096W	18.2351612663	22.5808649696	21.257614355	20.6912135303
4832	YJL016W	18.6467609715		22.7181624866	20.682461729
4833	YMR086W		14.1591061751	27.2055833378	20.6823447565
4834	YHR216W	22.3002955098	20.3820644005	19.3607797858	20.6810465654
4835	YHL023C	22.7836080329		18.5699093611	20.676758697
4836	YPR139C	20.6256419831	26.659869246	14.7430326854	20.6761813048
4837	YGL259W			20.6754791534	20.6754791534
4838	YDL082W	19.5756355132	21.0005508871	21.4381909756	20.6714591253
4839	YGR047C	16.4210016869	31.1505249379	14.4009093652	20.6574786633
4840	YJL203W			20.6492436736	20.6492436736
4841	YGR124W	17.8563773979	23.2228259438	20.8641028382	20.6477687266
4842	YDR050C	21.9447717496	24.5329230379	15.4460997392	20.6412648422
4843	YER010C	19.1384667581	13.7924545124	28.9889158862	20.6399457189
4844	YIL090W	34.8890813188	14.3024056779	12.7245897914	20.6386922627
4845	YDL081C	19.381366776	18.8618896062	23.6654555765	20.6362373196
4846	YOR078W	45.4593689245	5.82020837919	10.6160161772	20.6318644936
4847	YGR229C	15.8661637528	36.1278954461	9.84174309198	20.611934097
4848	YPL273W	23.3964770595	23.3525764371	15.0836663958	20.6109066308
4849	YBR171W	17.0529461779	28.7598236932	16.0096270496	20.6074656402
4850	YPL090C	17.7049310175	21.624030283	22.490311434	20.6064242449
4851	YML063W	20.5802816988	23.4830576756	17.7214759377	20.5949384374
4852	YMR064W		33.5126586958	7.67466001525	20.5936593555
4853	YHL015W	17.5522747472	23.5972121394		20.5747434433
4854	YDR308C	14.2189330172	28.2629171757	19.2102633751	20.564037856
4855	YMR295C	40.0730589151	10.8461407866	10.7523209342	20.5571735453
4856	YBR191W	17.2026816202	26.1770803452	18.2895046885	20.5564222179
4857	YDR481C	21.9130970669	23.3251880329	16.4012573506	20.5465141501
4858	YOL051W	20.9721444211	27.192511747	13.4331828386	20.5326130022
4859	YDR371W	30.7222923279	9.08087483663	21.7885503996	20.5305725214
4860	YBL031W	25.9798997252	22.5595467122	13.0480983303	20.5291815892
4861	YPL220W	26.5802481289	20.2242516763	14.7512454565	20.5185817539
4862	YMR132C	10.8413597318	24.703433924	25.9541482216	20.4996472925
4863	YLR447C	22.2285841745	21.6486398354	17.5494765736	20.4755668612
4864	YLR212C	18.0758930589	25.3476203475	17.9791227566	20.4675453877
4865	YIR012W	30.7131383599	3.99666028752	26.679403375	20.4630673408
4866	YNL165W	44.7574677428	10.5801979726	6.04665106412	20.4614389265
4867	YBL059W	28.2110773119	8.40307909195	24.7697668592	20.4613077544
4868	YDR353W	24.0414770239	21.0647715589	16.2700698445	20.4587728091
4869	YGL029W	29.5421388392	17.3671190145	14.4659522879	20.4584033805
4870	YOR154W			20.4530265481	20.4530265481
4871	YML092C	19.8076513625	24.5914475662	16.9225589009	20.4405526099
4872	YDR418W	18.6783103721	22.8183893797	19.8197027523	20.4388008347
4873	YHR071W	16.5467180614	20.1827726914	24.5595392642	20.4296766723
4874	YDR004W	20.4277444076			20.4277444076
4875	YER110C		25.4571817604	15.3950663625	20.4261240615
4876	YML111W	31.9175633207	5.0004504507	24.3570701803	20.4250279839
4877	YGR202C	25.1245070877	22.6280793756	13.5029298017	20.4185054217
4878	YNL307C	17.736700384	25.1777722698	18.3327342061	20.41573562
4879	YMR150C			20.4127202486	20.4127202486
4880	YBR019C	25.5263849011		15.2653025867	20.3958437439
4881	YDR377W	18.2410550443	15.3672703762	27.5655670477	20.3912974894
4882	YGR257C	10.2030572288	26.8383500225	24.124484648	20.3886306331
4883	YJR142W	23.7090202286	30.553287262	6.88761087097	20.3833061205
4884	YOR265W	26.7771608282	15.7506675869	18.5839046174	20.3705776775
4885	YLR333C	16.1778453862	21.7770019391	23.141673225	20.3655068501
4886	YNL035C	20.8360585214	27.5301235656	12.7236295696	20.3632705522
4887	YBR279W	23.8498416809	22.1159242106	15.0719252365	20.3458970427
4888	YBR021W	25.0653355938		15.625101569	20.3452185814
4889	YKL008C	20.3934563224	15.9133231912	24.7268835226	20.3445543454
4890	YGR243W	16.6886334823		23.9926781544	20.3406558183
4891	YIL018W	15.1178188094	25.0794160562	20.8146558074	20.337296891
4892	YHR073W	14.1073652419	23.9371768873	22.9518978085	20.3321466459
4893	YDR492W	30.6634146442	13.7409543858	16.5833392642	20.329236098
4894	YIL050W	24.3284313861	5.81260403047	30.8460862818	20.3290405661
4895	YBR269C	22.1973918089	22.8458479379	15.8840159914	20.3090852461
4896	YJR013W	31.2184650051	19.0370924785	10.6151693564	20.29024228
4897	YGL185C		5.28688201792	35.2785954691	20.2827387435
4898	YDR062W	28.5056136511	19.1356819932	13.2006211721	20.2806389388
4899	YJL069C	33.6587704321	8.12362167672	19.0387090394	20.2737003827
4900	YFL063W	14.9931437798	25.5533992739		20.2732715269
4901	YLR393W	14.3929119331	16.0962244787	30.3214717055	20.2702027058
4902	YKL145W	20.5070548231	21.3821447753	18.9048376993	20.2646790992
4903	YDR417C	19.2103341131	23.5098900906	18.0562393798	20.2588211945
4904	YPL216W			20.2548540646	20.2548540646
4905	YNL272C	15.0312384025		25.4534689656	20.2423536841
4906	YCL037C	14.4870264922	27.581329595	18.6440811071	20.2374790648
4907	YPL256C	13.4227471518	13.206090903	34.0835874303	20.2374751617
4908	YBR094W	27.60201964	15.3557303803	17.7394784142	20.2324094782
4909	YMR190C	21.0533447818	16.7159407826	22.9274456113	20.2322437252
4910	YNL268W	16.3912607258	24.4659692384	19.8260695157	20.2277664933
4911	YMR115W	25.6000856133	18.5529613346	16.5182110436	20.2237526638
4912	YBR015C	34.1444047439	16.8491939042	9.66198520045	20.2185279495
4913	YOL140W	29.4746480958	4.80246684229	26.3641162629	20.2137437336
4914	YDR391C			20.2046844436	20.2046844436
4915	YMR309C	33.1286807132	7.7685510218	19.7003132007	20.1991816453
4916	YDR482C	23.392915997	23.7827799572	13.40886648	20.1948541447
4917	YPR118W	28.6086969006	19.2968061686	12.6703959213	20.1919663302
4918	YDR493W	25.6049133418	3.28378666464	31.6573343239	20.1820114435
4919	YIL054W	23.0662785751	5.57840581268	31.8952353464	20.1799732448
4920	YGL161C	19.7212442564	24.9256101388	15.8848726331	20.1772423427
4921	YOL038W	23.1164344953	19.5560688686	17.8493078701	20.173937078
4922	YJR054W			20.1736927455	20.1736927455
4923	YER029C	22.4233883389	17.9231226259		20.1732554824
4924	YIL024C	16.1668162576	19.2706601101	25.0687085419	20.1687283032
4925	YDR162C			20.1659994694	20.1659994694
4926	YGR027C	15.7878591849	23.1782219737	21.4910994235	20.1523935273
4927	YML110C	22.500893724	22.9497462742	14.9827859419	20.1444753134
4928	YKL206C	20.9624959427	24.2241275155	15.2336475495	20.1400903359
4929	YIL008W	17.6997438712	23.4660537203	19.2479910442	20.1379295452
4930	YEL052W	19.5544298735	22.4819333255	18.3677834811	20.13471556
4931	YOR333C		10.935570898	29.3316195151	20.1335952066
4932	YBL009W	21.8237103792	27.1804332649	11.3746902258	20.1262779566
4933	YCL029C	26.9164923707		13.3260508465	20.1212716086
4934	YLR427W		22.1834460564	18.0507937922	20.1171199243
4935	YBR074W	24.8111218805	21.6977963946	13.8406300606	20.1165161119
4936	YIL002C		29.3736166276	10.8568730159	20.1152448218
4937	YPL117C	26.1421710157	14.9943889042	19.2091084606	20.1152227935
4938	YLR007W		25.6513467444	14.5644025112	20.1078746278
4939	YGR011W	24.4678724418	19.2694652654	16.5722040503	20.1031805858
4940	YFL049W	15.9176160427	9.91438163737	34.4774476747	20.1031484516
4941	YPL147W	21.3516282492	18.8246710347	20.1247860315	20.1003617718
4942	YPL050C	11.5967993631	35.6910049384	12.9893480754	20.0923841256
4943	YHR020W	14.7470852667	25.6702756599	19.8371776132	20.0848461799
4944	YPL075W	18.3889963781	27.8238505249	13.9807482462	20.0645317164
4945	YGR231C	18.4292021145	27.5392216446	14.2214505778	20.0632914457
4946	YML086C	24.6527869506	24.81628908	10.6974211995	20.0554990767
4947	YGL253W	17.0049622024	23.7600227402	19.4014583244	20.055481089
4948	YPL222W		16.8106982305	23.2907208418	20.0507095361
4949	YJL190C	13.96347665	24.1523355895	22.0300573031	20.0486231809
4950	YNL089C	20.2431478383	19.1158095141	20.7779195968	20.0456256498
4951	YFL062W	13.5724153893	31.9784584085	14.5836235819	20.0448324599
4952	YBL072C	16.4719695552	22.6516976813	20.991751341	20.0384728592
4953	YCR073W-A	16.7975816144	19.2620886539	24.0414085989	20.0336929557
4954	YHR005C-A	15.6496714384	27.5465779761	16.8829755736	20.0264083294
4955	YLR307W	17.1559514832	6.75761198903	36.1589582717	20.0241739147
4956	YMR019W	18.8556899775	27.483240381	13.725798819	20.0215763925
4957	YBR252W	36.6583600588	7.62208598603	15.778026161	20.0194907353
4958	YOL034W	34.9476692511		5.08758026518	20.0176247581
4959	YKR003W	13.0612915334	21.0777271545	25.8629417764	20.0006534881
4960	YLL045C	16.8479990699	25.5007330925	17.6413459907	19.9966927177
4961	YDR386W	26.893110286		13.0859316282	19.9895209571
4962	YBL016W		25.2869192725	14.6578545572	19.9723869149
4963	YDL210W			19.9672195033	19.9672195033
4964	YMR113W	21.7116721091	18.6589597325	19.5241025787	19.9649114734
4965	YOR082C	18.1845749211		21.737610096	19.9610925086
4966	YGR140W	25.1254181817	20.3312703452	14.4227136518	19.9598007262
4967	YGL225W	27.0928823316	18.4863701829	14.2926473778	19.9572999641
4968	YML097C	22.4270357911	8.04262841373	29.3925107244	19.9540583098
4969	YFL025C		24.0440562571	15.8611066071	19.9525814321
4970	YKL023W	31.8395728675	14.7596297153	13.2558889801	19.9516971876
4971	YHL001W	15.3767222891	19.1082551448	25.3452161585	19.9433978641
4972	YMR024W	24.6465878704	15.654712216	19.5286825684	19.9433275516
4973	YGL241W		19.9428024246		19.9428024246
4974	YDR300C	22.0203914767	25.5050054793	12.2931559599	19.9395176386
4975	YDR331W			19.9365660738	19.9365660738
4976	YHR147C		19.7687801343	20.1004337679	19.9346069511
4977	YKL002W	22.2594073489	20.7631484494	16.729952804	19.9175028674
4978	YLR208W	20.2955396777	19.0825244191	20.3744359447	19.9175000138
4979	YKL017C	17.777961569		22.0476699942	19.9128157816
4980	YJL193W	31.8445072681	4.86772206211	23.0222992396	19.9115095233
4981	YPR165W	19.3563037625	22.0347594984	18.3219777849	19.9043470153
4982	YDR113C	24.8885430923		14.9094104951	19.8989767937
4983	YBR266C	36.6153837617	16.1835312049	6.86315610478	19.8873570238
4984	YBR255W	9.48594085092	39.7084328032	10.4662048443	19.8868594995
4985	YOR098C	14.6882742629	24.4281774888	20.5344464061	19.8836327192
4986	YLR083C	36.5822668059	7.08000687154	15.9820692018	19.8814476264
4987	YOL078W	26.9078815489	12.0882710841	20.6427430692	19.8796319007
4988	YGR056W	16.2034353842	31.6310176789	11.789698629	19.8747172307
4989	YJL173C	24.1133235064	12.807951463	22.7019684074	19.8744144589
4990	YLR411W			19.8732149558	19.8732149558
4991	YDL092W	28.3378931191	14.7201060869	16.5608522678	19.8729504913
4992	YDR174W	25.0686568829	20.0472810771	14.471513976	19.8624839786
4993	YBR107C	33.6437370834	10.6447358643	15.28482528	19.8577660759
4994	YDR484W			19.8490147933	19.8490147933
4995	YLR075W	18.0740575265	19.0395026392	22.4303279886	19.8479627181
4996	YKL192C	28.9583025706	18.1635665531	12.4145907728	19.8454866322
4997	YER028C	19.8176184442			19.8176184442
4998	YIL120W	15.737324485		23.8858030906	19.8115637878
4999	YOR187W	20.1627203075	24.6047454167	14.6532978205	19.8069211816
5000	YLR093C	14.6791890054	9.12669503978	35.597046672	19.8009769057
5001	YIL039W	23.5741818814	17.5291869589	18.2821229281	19.7951639228
5002	YDR471W	19.1594134794	20.573078696	19.6420598547	19.7915173433
5003	YJR047C	15.2085283898	18.8509313095	25.310707838	19.7900558458
5004	YFR004W	12.1864204954	21.2589340396	25.9204244093	19.7885929814
5005	YDR046C		19.823254517	19.698702507	19.760978512
5006	YBR261C	17.0804291991	27.1499793798	15.052296015	19.7609015313
5007	YNR045W	21.4065967754	23.7249079801	14.1472095293	19.7595714283
5008	YJR002W	28.4148256564	20.6764259233	10.1741483566	19.7551333121
5009	YGL046W	28.5809804853		10.9190687792	19.7500246323
5010	YJL169W	16.626810319	15.5108004891	27.1003299851	19.7459802644
5011	YLR167W	14.9525500024	18.8015833799	25.4532745022	19.7358026282
5012	YLR399C	28.7395774844	17.5441402471	12.9057013142	19.7298063486
5013	YCL054W	21.0603969562	24.6384454487	13.4872663714	19.7287029254
5014	YLR195C	16.5854605828	23.8338740081	18.7340598293	19.7177981401
5015	YBL039C		20.8544720998	18.5611018215	19.7077869606
5016	YHR208W	19.6689052139	22.4389091559	16.9900389599	19.6992844432
5017	YHR005C	18.5694457073	28.5153054005	11.9986512164	19.6944674414
5018	YBR143C	30.2353953186	15.9646720401	12.8779857531	19.6926843706
5019	YER088C	19.8878378573	28.7206057623	10.4521655973	19.686869739
5020	YDL230W	19.4460070001	21.8277407835	17.7775954102	19.6837810646
5021	YJL131C			19.6801296663	19.6801296663
5022	YBR260C	25.3980837857	22.6550431327	10.941648286	19.6649250681
5023	YML098W	36.0361123736	14.1497084738	8.77707804341	19.6542996303
5024	YJR108W	18.8564924847		20.4456628492	19.6510776669
5025	YNL308C	38.1514884638	14.0610547434	6.73207851845	19.6482072419
5026	YJR014W	15.2894698447	24.8382720696	18.7961520022	19.6412979722
5027	YLR055C	19.7677842927	22.6806814754	16.4641272555	19.6375310079
5028	YPL038W	22.1168268493	21.4959171421	15.2952726861	19.6360055592
5029	YLR188W	15.8154256172	32.5722005806	10.5171243263	19.6349168414
5030	YJL094C	27.766057801		11.5029592526	19.6345085268
5031	YIL127C	27.3177023216	4.71132473913	26.873729322	19.6342521276
5032	YLR284C	21.3457188902		17.9081643733	19.6269416318
5033	YOR274W	36.9937922619	11.0810873296	10.8026916785	19.62585709
5034	YBR039W	24.9938207735	19.1949877662	14.6439680558	19.6109255318
5035	YBL023C	18.4272943951	20.0410994637	20.3286311571	19.5990083387
5036	YMR235C	16.7289713926	25.6924458702	16.370834742	19.597417335
5037	YER119C-A	17.2644297473	22.6831611179	18.8297417034	19.5924441895
5038	YDR094W	26.0261447297	15.6397806762	17.098250042	19.5880584826
5039	YGL055W	18.8557896164	19.364696587	20.5102213651	19.5769025228
5040	YJL010C	25.9561602391	20.4150451536	12.3531435806	19.5747829911
5041	YAL036C	24.8813011455	15.2461825602	18.5744007481	19.567294818
5042	YHR052W	21.1908667094	4.83987576132	32.6530824073	19.5612749593
5043	YJL186W	29.0311488532	13.0253352249	16.6256157559	19.5606999447
5044	YDR207C	30.2775386803	18.445090808	9.95071901723	19.5577828352
5045	YGL190C	22.9796757743	20.4475044735	15.2421664363	19.5564488947
5046	YCR097W	21.735596017		17.3768935121	19.5562447646
5047	YMR183C	16.0942055827	23.9980098684	18.574840507	19.5556853194
5048	YLR412W	19.4377264841	17.4595815752	21.769571261	19.5556264401
5049	YMR153W	21.1991588574	19.0921175595	18.3584995466	19.5499253212
5050	YGR208W	24.1468492136	13.8638950393	20.6323979401	19.5477140644
5051	YDL116W	21.8516602259		17.235567918	19.5436140719
5052	YKL171W	36.9032739612	7.36244595136	14.3629422002	19.5428873709
5053	YPR144C	42.5887695032	4.79178619243	11.2395261023	19.540027266
5054	YNL280C	21.7434952851	13.6533022809	23.2126112571	19.5364696077
5055	YLR052W	31.2176989647	8.22471761494	19.1408110454	19.5277425417
5056	YOL097C	20.4195013805	19.497859522	18.6566992377	19.5246867134
5057	YDL044C	27.897825025	18.2042715256	12.4697972927	19.5239646144
5058	YDR251W	34.5917754739	11.34045572	12.6250150277	19.5190820739
5059	YPL053C		25.8024980277	13.2343633928	19.5184307103
5060	YGR198W	30.6854631943	11.9958904611	15.8044375985	19.4952637513
5061	YFL045C	15.8886692261	24.5278464206	18.068535833	19.4950171599
5062	YDL003W	26.1349599751		12.831675614	19.4833177945
5063	YER177W	17.5843382631	22.2827405538	18.561844091	19.476307636
5064	YKL005C	20.6601285716		18.2879101204	19.474019346
5065	YHR101C	8.85943581056	21.9066830481	27.6534557529	19.4731915372
5066	YML091C			19.4662825674	19.4662825674
5067	YOR277C	19.8818350963	19.0290062277	19.4378336975	19.4495583405
5068	YNR049C	19.5066195981	28.6071223044	10.2198159088	19.4445192704
5069	YLR293C			19.4329606378	19.4329606378
5070	YHR162W	20.359858009	18.1093202266	19.8192792634	19.429485833
5071	YPL081W	21.2463206982	17.5954818469	19.4393468459	19.427049797
5072	YMR060C			19.416121269	19.416121269
5073	YDL225W		10.5435218238	28.2759956554	19.4097587396
5074	YPL253C	13.2832024675	4.30385038738	40.6352420872	19.4074316473
5075	YOR275C	20.3787768958	18.3264039511	19.5068395718	19.4040068063
5076	YHR188C	18.339109283	22.3543316473	17.4765753089	19.390005413
5077	YDL198C	14.2880447996	21.0920694668	22.7695549978	19.383223088
5078	YER074W	14.8416704383	18.4251100764	24.8688878057	19.3785561068
5079	YKL049C	27.2548987272	19.6225721785	11.2187819597	19.3654176218
5080	YKR020W	30.4914720197	16.4959095539	11.0947544602	19.3607120113
5081	YLR057W			19.3440574785	19.3440574785
5082	YAR069C			19.341221668	19.341221668
5083	YIL019W	23.4387623592	23.6209973139	10.9628425428	19.3408674053
5084	YPL237W	16.4317940725	21.362262575	20.1730830944	19.322379914
5085	YGR036C	28.6555040002	19.1941051708	10.1101598469	19.319923006
5086	YPL218W		16.2246910701	22.4057787111	19.3152348906
5087	YFR001W	22.3126252447		16.3136123704	19.3131188075
5088	YCR059C	20.8464108353	20.1231680374	16.9631753594	19.3109180774
5089	YKR084C	25.3627689901	17.1572304999	15.4086894848	19.3095629916
5090	YPR197C	20.2488825115	21.3097125469	16.3340914802	19.2975621795
5091	YNL276C	18.2347657436	4.14662782374	35.5107451394	19.2973795689
5092	YJL178C	26.40759868	11.6220137019	19.8599468895	19.2965197571
5093	YML105C	15.5190532459	19.3507613432	22.9887211741	19.2861785877
5094	YOR240W	21.3770393423	17.1882651914		19.2826522669
5095	YJR112W	20.818523582	21.5287227832	15.4867321062	19.2779928238
5096	YER039C	11.0811680639	34.9008983142	11.8234887744	19.2685183841
5097	YCR024C-A	24.1459868549	19.0122144322	14.6400957281	19.2660990051
5098	YOR306C	15.6623635872	22.6092366082	19.5110206063	19.2608736005
5099	YDR106W	11.1112543171	27.8651794226	18.7996694509	19.2587010636
5100	YKL063C	28.4281569582	15.5616198816	13.7710856564	19.2536208321
5101	YDR470C	24.4468325442		14.0587558287	19.2527941864
5102	YGR083C	16.5080067045	20.5761411693	20.6661257719	19.2500912152
5103	YMR062C	22.1968239774	17.0301974436	18.5196192147	19.2488802119
5104	YOR250C	30.3691333141	17.1466831739	10.2203051964	19.2453738948
5105	YDR338C	13.5944540293	24.8861683976		19.2403112134
5106	YDL163W	20.1961602201	21.2958440469	16.2285978357	19.2402007009
5107	YOR090C	15.7521462035	25.23767319	16.6980032366	19.22927421
5108	YLR079W		16.4043635592	22.027795303	19.2160794311
5109	YGL123W	17.4852833871	18.7033219533	21.4065386246	19.1983813217
5110	YLR379W	17.8563694602	22.7608905334	16.9758992821	19.1977197586
5111	YFR037C	14.9980643225	26.3491746412	16.2257096539	19.1909828725
5112	YNL081C		21.0238218794	17.3452579659	19.1845399227
5113	YJL151C	26.4816112387	15.4868598366	15.5845026492	19.1843245748
5114	YHL033C	16.1793872522	22.3434943497	19.0005283772	19.1744699931
5115	YLR405W	25.000934123		13.3407637771	19.17084895
5116	YIL009C-A	19.1727032823		19.1569366042	19.1648199432
5117	YDR322W		18.3423570775	19.960247846	19.1513024617
5118	YIL005W	26.2829840524		12.0190869051	19.1510354788
5119	YKL112W	19.6639403134		18.6377654814	19.1508528974
5120	YNL315C	22.2237706282	17.9545690886	17.2410973495	19.1398123554
5121	YOR115C		6.56563826883	31.7035081101	19.1345731894
5122	YJR060W	15.152305427	24.9685025579	17.2815613497	19.1341231115
5123	YAL042W	18.0882197236	23.3273864051	15.9769001741	19.1308354343
5124	YOR247W	17.8929595686	20.9867610092	18.5124563699	19.1307256492
5125	YBR084W	21.2522174407		16.9868200398	19.1195187403
5126	YPL217C	18.7754199182	23.9531475398	14.629717524	19.1194283273
5127	YMR243C	18.0917396882	21.4774642332	17.7599735897	19.109725837
5128	YPL208W	24.8283672196	14.1013121816	18.3835735466	19.1044176493
5129	YMR241W	21.7237201319	20.565941206	15.0007248746	19.0967954042
5130	YOL102C	17.3125531565	22.7354971412	17.2135248532	19.087191717
5131	YDR429C	28.8381799564	12.0038056018	16.4188645211	19.0869500264
5132	YJL192C	18.5476080354	16.2677395948	22.4315240608	19.0822905637
5133	YGR187C		10.6181227128	27.530128044	19.0741253784
5134	YIL021W	23.3838546206	22.5209599406	11.3079104815	19.0709083475
5135	YDL061C	21.5081315524	14.774380494	20.9074657809	19.0633259424
5136	YKL069W	28.4295211898	11.722932989	16.9945606812	19.0490049533
5137	YER087W	19.0486796574			19.0486796574
5138	YDR508C	19.9830267024	20.7551958164	16.4065555822	19.048259367
5139	YCL058C	18.9315082522	21.1249705237	17.0764916196	19.0443234652
5140	YDR192C	10.6097697572	27.4647885989		19.0372791781
5141	YOR312C	15.3097781306	19.9463443093	21.8489441341	19.0350221913
