Rank	GeneID	Score
2070	16128466	4.72720674152
2071	b4416	4.72720674152
2072	94541127	4.72720674152
2073	16131065	4.72687610835
2074	16130252	4.72512457531
2075	16129801	4.72453651296
2076	145698303	4.7206920605
2077	16128629	4.71783899152
2078	16130863	4.71783899152
2079	16131804	4.71615690533
2080	16129591	4.71615690533
2081	16129733	4.71239325768
2082	16128784	4.71064172464
2083	16129525	4.71053968903
2084	16129560	4.70985710318
2085	16131847	4.70885760285
2086	16132183	4.70778865566
2087	16131700	4.7070040342
2088	16130893	4.7070040342
2089	16129424	4.7061873743
2090	16130965	4.70494370353
2091	16128108	4.70188893353
2092	16130687	4.698807267
2093	16128362	4.698807267
2094	90111696	4.698807267
2095	145698350	4.69821920465
2096	16131335	4.69595419802
2097	94541090	4.69595419802
2098	16130949	4.69468354981
2099	16130184	4.69352068386
2100	16131093	4.69310924588
2101	16130974	4.69183859768
2102	16131472	4.68992040183
2103	16129581	4.68943951699
2104	16128402	4.68923781598
2105	16130880	4.6889855287
2106	16131166	4.68865489553
2107	16129357	4.68363371363
2108	90111322	4.68068672588
2109	16130463	4.67941607768
2110	90111570	4.67841657735
2111	16131210	4.67841657735
2112	16128974	4.67801649733
2113	16131798	4.67533491081
2114	16131631	4.67417204486
2115	16128849	4.67231847621
2116	16128465	4.67131897588
2117	226524699	4.66333708755
2118	16129779	4.66174952486
2119	16128835	4.66126864003
2120	16128834	4.66126864003
2121	16128138	4.65866785833
2122	16132202	4.65846615731
2123	16131632	4.65591682496
2124	90111384	4.6553689179
2125	b3796	4.6553689179
2126	b3797	4.6553689179
2127	b3798	4.6553689179
2128	16129660	4.65169918901
2129	16130340	4.65169918901
2130	90111559	4.65001710283
2131	16128435	4.64861752247
2132	16131091	4.64716403385
2133	90111222	4.64431908171
2134	16131090	4.64373101936
2135	16130492	4.64164885316
2136	16131138	4.64164885316
2137	16129231	4.64019536453
2138	16130494	4.63986473136
2139	90111450	4.6373504124
2140	16129755	4.63643171688
2141	16130338	4.63426874586
2142	16129946	4.63416671025
2143	16129439	4.63335005034
2144	145698226	4.63189656171
2145	90111539	4.63189656171
2146	90111674	4.63049698136
2147	67005950	4.63049698136
2148	90111441	4.62822683283
2149	16128623	4.62754424698
2150	16130585	4.62538188069
2151	16131337	4.62329971449
2152	16128281	4.6223271107
2153	16129349	4.62184622586
2154	16130082	4.61639237518
2155	16128715	4.61633104517
2156	b4643	4.61533154484
2157	16130531	4.61487755655
2158	16130443	4.61314734303
2159	b4370	4.61227677485
2160	b4369	4.61227677485
2161	b4368	4.61227677485
2162	16131280	4.61087719449
2163	16132188	4.61087719449
2164	16131792	4.61087719449
2165	16129861	4.61039630965
2166	171701683	4.60894282103
2167	16128811	4.60894282103
2168	16130711	4.60754324067
2169	16129556	4.60657875373
2170	90111355	4.60657875373
2171	16128308	4.60390852517
2172	16130337	4.59937337001
2173	16129070	4.59797378965
2174	16130577	4.59652841788
2175	90111571	4.59512883752
2176	16132193	4.59285868899
2177	16131059	4.59285868899
2178	16129303	4.59059368236
2179	90111544	4.58932303416
2180	b4007	4.58932303416
2181	16128662	4.58832353382
2182	16131240	4.58637604641
2183	16129095	4.58555938651
2184	16128244	4.58410589788
2185	16131228	4.58407900134
2186	16130515	4.58270631752
2187	16130657	4.58270631752
2188	16130172	4.58270631752
2189	16128829	4.58262551271
2190	16128744	4.58170681719
2191	16132197	4.58170681719
2192	16130466	4.57962465099
2193	16130237	4.57473814787
2194	49176415	4.57405556203
2195	b3799	4.57405556203
2196	16130342	4.57305606169
2197	16130013	4.57265598167
2198	b2967	4.57165648134
2199	16130917	4.56981102954
2200	90111330	4.56972210787
2201	16129675	4.56860171134
2202	308209619	4.56595846022
2203	16128410	4.56585067797
2204	16129268	4.56575675921
2205	16128299	4.56468781202
2206	49176263	4.56383856336
2207	16131167	4.56368831169
2208	16129471	4.56290369023
2209	16131701	4.56015265686
2210	16131751	4.56015265686
2211	16130319	4.5587530765
2212	16130311	4.55730770472
2213	16128096	4.55590812437
2214	90111415	4.55470692302
2215	16128185	4.55363797583
2216	90111308	4.55285335437
2217	16131991	4.54681955819
2218	16131572	4.54633867335
2219	16131571	4.54633867335
2220	16128756	4.54488518473
2221	90111391	4.54440429989
2222	16129807	4.54228440303
2223	16128169	4.54180351819
2224	16129057	4.54180351819
2225	16131530	4.54121545584
2226	90111299	4.54064065224
2227	16128417	4.53895044921
2228	16131122	4.53758588224
2229	16131536	4.53710499741
2230	16129008	4.53676922234
2231	16129653	4.53618630189
2232	16129750	4.53483484887
2233	16129749	4.53483484887
2234	145698345	4.53343526852
2235	16128040	4.53223406717
2236	16131384	4.53198177989
2237	16131203	4.53165926357
2238	16130843	4.52653604606
2239	16130357	4.52286631717
2240	b4440	4.52208169571
2241	16130331	4.51933066234
2242	226524702	4.51923674358
2243	16132057	4.51816779639
2244	16128478	4.51696659504
2245	16128567	4.51696659504
2246	16128923	4.51589764785
2247	16128900	4.51411352606
2248	16128184	4.51363264122
2249	16128254	4.51363264122
2250	16129747	4.51363264122
2251	16128538	4.51136249269
2252	90111726	4.50986899357
2253	16129954	4.50986899357
2254	16130397	4.50951704089
2255	162135903	4.50851754055
2256	16129643	4.50851754055
2257	49176400	4.50691625919
2258	b1975	4.50406319021
2259	16130432	4.50406319021
2260	16130861	4.50266360985
2261	16130201	4.50121823807
2262	90111411	4.50121823807
2263	16129281	4.50121823807
2264	226524732	4.49836516909
2265	16130099	4.49754850918
2266	16129227	4.49696558874
2267	145698348	4.49676388772
2268	16129090	4.49676388772
2269	16129987	4.49401285435
2270	16129781	4.49301335402
2271	16130589	4.49185048807
2272	16130413	4.49136960323
2273	90111554	4.49115978537
2274	16131953	4.4902492067
2275	94541124	4.48976832186
2276	16128950	4.48924970637
2277	16130437	4.48831483324
2278	16131888	4.48831483324
2279	16129262	4.48772677089
2280	16128701	4.48571405154
2281	16132121	4.47874538222
2282	16129697	4.47874538222
2283	16129338	4.47774588189
2284	16130044	4.47734580187
2285	16131159	4.47734580187
2286	49176257	4.47459476849
2287	16130452	4.4735013494
2288	16132128	4.4728106467
2289	90111379	4.47064828042
2290	16131024	4.47054049817
2291	16131151	4.47044657941
2292	16131901	4.47004649938
2293	16130239	4.46937763222
2294	16130636	4.46937763222
2295	16130635	4.46937763222
2296	162135919	4.46914903466
2297	16130663	4.46769554603
2298	49176309	4.4672146612
2299	16131890	4.46584197738
2300	16129012	4.46345101355
2301	16131833	4.45832779603
2302	16131857	4.45754317457
2303	16129824	4.45647422738
2304	90111094	4.45614359422
2305	90111426	4.45527302604
2306	16128759	4.4547921412
2307	16129715	4.45202799388
2308	16131763	4.45112241231
2309	16128143	4.45024387209
2310	90111171	4.44957500492
2311	90111336	4.44927696051
2312	16131215	4.44909412008
2313	90111747	4.44827746018
2314	16131085	4.44827746018
2315	49176314	4.44463976973
2316	16130279	4.44430399467
2317	90111680	4.44405982423
2318	16129932	4.4423696212
2319	90111507	4.44145904253
2320	90111694	4.4405241694
2321	16129529	4.4405241694
2322	90111698	4.43952466907
2323	90111455	4.43860597355
2324	145698276	4.43812508871
2325	16129423	4.4379233877
2326	90111731	4.43585494018
2327	16131820	4.43528013658
2328	90111084	4.43528013658
2329	16129944	4.43300998805
2330	16129945	4.43300998805
2331	16130251	4.43082578623
2332	90111362	4.4285556377
2333	49176358	4.4285556377
2334	16131109	4.4285556377
2335	16129929	4.42662126423
2336	16130212	4.42580460432
2337	16131189	4.42501998286
2338	16129732	4.42501998286
2339	16131849	4.42501998286
2340	16130800	4.42402048253
2341	16129644	4.42402048253
2342	145698325	4.42285761658
2343	16130824	4.42285761658
2344	90111368	4.42285761658
2345	16128848	4.42285761658
2346	b3851	4.42010658321
2347	b3968	4.42010658321
2348	b3756	4.42010658321
2349	b2591	4.42010658321
2350	16131681	4.41932196175
2351	16129361	4.41932196175
2352	90111163	4.41565223286
2353	90111335	4.41557142804
2354	16131463	4.41053713219
2355	16130143	4.4087530104
2356	16130476	4.4087530104
2357	16131546	4.40835293038
2358	16129693	4.40827212556
2359	b2864	4.40175744454
2360	49176127	4.39900641117
2361	90111167	4.39870267455
2362	16129837	4.39870267455
2363	16129725	4.39870267455
2364	49176370	4.39870267455
2365	16129648	4.39770317421
2366	16131030	4.3975398086
2367	16130273	4.39722228938
2368	90111137	4.39218799353
2369	49176011	4.3907345049
2370	16128645	4.3907345049
2371	16129619	4.39033442488
2372	16130202	4.38933492454
2373	b4698	4.38855030308
2374	b4635	4.38579926971
2375	16128470	4.3851172886
2376	90111439	4.3769205214
2377	16130915	4.37358656758
2378	16130826	4.37238536623
2379	16130817	4.37238536623
2380	90111664	4.37053179758
2381	90111129	4.36913221723
2382	49176479	4.36913221723
2383	145698231	4.36508606375
2384	90111517	4.36401711656
2385	16130346	4.36401711656
2386	162135918	4.35948196139
2387	16129058	4.35831909544
2388	16128152	4.35808238104
2389	16129670	4.3558122325
2390	16131216	4.3538647451
2391	16130162	4.35218265891
2392	49176088	4.35091201071
2393	49176087	4.35091201071
2394	16132062	4.35011421139
2395	16128305	4.34966833995
2396	221800779	4.3464846378
2397	90111164	4.34614886273
2398	16132090	4.34281490891
2399	16130656	4.3426132079
2400	90111195	4.34213232306
2401	16131239	4.34213232306
2402	49176462	4.34154426071
2403	16131655	4.34121362754
2404	16128600	4.33986217452
2405	90111153	4.33986217452
2406	16129794	4.33869930858
2407	16130419	4.33800860587
2408	90111719	4.33691518678
2409	16129373	4.33584623959
2410	16128232	4.33464503825
2411	16130884	4.33464503825
2412	16130896	4.33424495823
2413	16128637	4.33276457306
2414	16131895	4.32970980306
2415	90111741	4.32686485093
2416	16129579	4.32579590374
2417	16132172	4.32319512204
2418	90111125	4.32174163341
2419	90111181	4.32174163341
2420	90111377	4.32126074857
2421	16131803	4.31914085171
2422	90111443	4.31797798576
2423	16129494	4.31749710092
2424	16129590	4.31749710092
2425	90111289	4.31444233093
2426	b4436	4.31169129756
2427	16131242	4.31169129756
2428	16130052	4.30883822858
2429	16131074	4.30644726474
2430	16129784	4.30624556373
2431	16128273	4.30439199508
2432	145698221	4.30372312791
2433	90111472	4.30372312791
2434	16132054	4.30291160991
2435	90111145	4.29914796226
2436	16131606	4.29502424507
2437	16128894	4.29494344026
2438	90111614	4.29402474474
2439	145698337	4.29402474474
2440	16127997	4.29334215889
2441	16128206	4.29275409654
2442	b1911	4.29048908991
2443	49176422	4.28812502261
2444	16128929	4.28764413777
2445	16130596	4.28705607542
2446	16131693	4.28637348957
2447	16129692	4.28497390922
2448	90111640	4.28397440889
2449	16128799	4.28397440889
2450	16130628	4.28252092026
2451	16132194	4.28043875405
2452	16131662	4.27975677294
2453	308209622	4.27975677294
2454	16132048	4.27840531992
2455	16130216	4.27816860552
2456	90111729	4.2766751064
2457	16130644	4.27622111811
2458	16131304	4.27522161778
2459	90111256	4.27313945157
2460	90111615	4.26870693675
2461	16129108	4.26870693675
2462	16131545	4.26870693675
2463	226524751	4.26870693675
2464	16130519	4.26802435091
2465	16130520	4.26802435091
2466	16130391	4.26710565539
2467	16128626	4.26517128192
2468	16132017	4.26517128192
2469	16129838	4.26425258641
2470	16130738	4.26290113339
2471	16128583	4.26290113339
2472	16131415	4.26242024855
2473	16131950	4.2586566009
2474	16131575	4.25580353192
2475	49176012	4.25460233057
2476	16128931	4.25412144574
2477	16128451	4.25412144574
2478	16131232	4.25353338338
2479	16132153	4.25353338338
2480	16128582	4.25320275022
2481	16131734	4.25252016437
2482	16129756	4.25226787709
2483	16131037	4.25035779809
2484	90111273	4.24966709539
2485	16131620	4.24908714989
2486	162135895	4.24908714989
2487	16128001	4.24850422944
2488	16129516	4.24715277642
2489	16130608	4.2462340809
2490	16128788	4.24575319607
2491	16129642	4.24555149505
2492	16129623	4.2436332992
2493	16129851	4.24315241437
2494	16131831	4.24269842607
2495	16130594	4.23885397361
2496	16129092	4.23885397361
2497	16128935	4.23802919685
2498	16131072	4.23745439325
2499	16132063	4.23745439325
2500	16129037	4.23676369055
2501	b2396	4.23518424472
2502	16130727	4.23439962326
2503	16128452	4.23048572393
2504	16128760	4.22788494223
2505	16130352	4.22743095394
2506	16129840	4.2274040574
2507	49176414	4.22595056877
2508	16128594	4.22595056877
2509	16130918	4.2243492874
2510	90111459	4.22159825403
2511	16130640	4.22091627292
2512	16130296	4.2208354681
2513	145698315	4.21943588775
2514	16130286	4.21865126629
2515	b4134	4.21806320394
2516	90111452	4.21638111775
2517	16128416	4.21590023292
2518	16131191	4.2126174701
2519	16131192	4.2126174701
2520	16130662	4.21246721843
2521	16129375	4.21092726707
2522	90111638	4.20986643673
2523	90111661	4.20986643673
2524	90111627	4.20976440112
2525	16130614	4.2084129481
2526	49176312	4.20801286808
2527	16131218	4.20801286808
2528	b0664	4.20622874629
2529	16129493	4.20541208638
2530	16129035	4.20441258605
2531	49176350	4.19971406527
2532	16131841	4.19936211258
2533	16128164	4.19803197909
2534	16130234	4.19744391673
2535	16131290	4.1969630319
2536	16130022	4.19676133088
2537	16128061	4.19550954327
2538	b4164	4.1939082619
2539	b4165	4.1939082619
2540	16131414	4.1939082619
2541	b4163	4.1939082619
2542	16131765	4.19290876157
2543	16129358	4.19274539595
2544	16130037	4.1925167984
2545	90111511	4.19242787673
2546	16129624	4.19242787673
2547	16129321	4.19242787673
2548	90111280	4.19174589562
2549	16128378	4.18866422908
2550	16130091	4.18866422908
2551	90111434	4.18866422908
2552	16129378	4.18739358088
2553	16131440	4.18721074045
2554	b4450	4.18681066043
2555	16130345	4.18660895942
2556	221800781	4.18285842571
2557	16128463	4.18276450695
2558	16129655	4.1821764446
2559	16131621	4.18169555977
2560	16131125	4.1800942784
2561	145698247	4.18001347358
2562	16130981	4.18001347358
2563	16131774	4.18001347358
2564	16129949	4.17864078977
2565	16129575	4.1771604046
2566	16130260	4.17676032458
2567	94541120	4.17555912323
2568	16130547	4.17449017604
2569	16129326	4.17270605425
2570	90111082	4.17212610875
2571	16130157	4.16859045392
2572	16128315	4.16619137323
2573	16130922	4.16492072503
2574	16128187	4.16049335211
2575	16130374	4.1602916511
2576	16130499	4.15754061773
2577	16129046	4.15329608524
2578	16131846	4.15319404963
2579	16131308	4.15208676705
2580	16128778	4.15184259662
2581	16128063	4.15044301626
2582	16128415	4.15044301626
2583	16128668	4.14976043041
2584	16130262	4.14884173489
2585	90111433	4.14817286773
2586	16128491	4.14738824627
2587	16131302	4.14738824627
2588	16128390	4.14638874593
2589	16130418	4.14314371378
2590	16128539	4.1422731456
2591	90111191	4.13987406491
2592	16128526	4.13919147906
2593	16128066	4.13893919178
2594	16130498	4.13802861311
2595	16131268	4.13802049626
2596	16129933	4.1329053956
2597	16131601	4.1316398893
2598	16128297	4.12924892546
2599	b4458	4.12628807423
2600	16129714	4.12560609311
2601	226524741	4.12528857389
2602	16131170	4.12252442658
2603	16131839	4.12107093795
2604	16130136	4.12107093795
2605	16128490	4.12059005311
2606	16129771	4.11980028975
2607	16131589	4.11614381961
2608	16130648	4.11555575726
2609	16130393	4.11455625693
2610	16130914	4.11377163547
2611	16130361	4.11202010243
2612	16129886	4.1110206021
2613	16129736	4.10405193278
2614	90111248	4.10257154761
2615	16131089	4.10165285209
2616	16128436	4.10097026624
2617	16130268	4.10005157072
2618	145698314	4.09811719726
2619	16128794	4.09719850174
2620	16131754	4.09643571581
2621	16128427	4.09575312996
2622	16129076	4.09435354961
2623	16128531	4.09014902761
2624	16131356	4.08923844894
2625	16132192	4.08714816589
2626	90111130	4.08570279411
2627	16129277	4.08478409859
2628	16128642	4.08378459826
2629	16129097	4.08284972513
2630	16130316	4.07917999624
2631	16128398	4.07908607748
2632	145698238	4.07633504411
2633	16130659	4.07633504411
2634	16131977	4.07633504411
2635	16130379	4.07188069376
2636	16128024	4.07179988894
2637	16131263	4.06734553859
2638	16128740	4.06676559309
2639	16128487	4.06628470825
2640	16129520	4.06518317231
2641	16131279	4.0649814713
2642	90111550	4.06391252411
2643	16128045	4.06223043793
2644	16130422	4.06174955309
2645	16130450	4.06062915656
2646	16129867	4.06006807164
2647	16129093	4.05937736894
2648	16131649	4.05386218826
2649	16129102	4.05032653342
2650	90111116	4.04840833757
2651	16128009	4.04648208096
2652	16130638	4.04589401861
2653	16128815	4.04556338544
2654	16131060	4.04556338544
2655	16131519	4.04556338544
2656	16128190	4.04556338544
2657	162135904	4.04556338544
2658	288551665	4.04556338544
2659	16131389	4.04556338544
2660	171701684	4.0450825006
2661	90111099	4.04362901198
2662	90111392	4.04202773061
2663	90111552	4.04150911511
2664	145698311	4.04102823028
2665	16130867	4.03975758207
2666	16130501	4.03835800172
2667	16130741	4.03835800172
2668	b4432	4.03691262994
2669	b1909	4.03551304959
2670	16131214	4.03365948094
2671	16129295	4.03276201622
2672	16131229	4.0326599806
2673	16129405	4.0326599806
2674	90111180	4.03097789442
2675	16129798	4.03062654648
2676	16129981	4.02981502847
2677	16129594	4.02912432577
2678	16128859	4.02754487994
2679	16131998	4.02676025848
2680	90111189	4.02469181096
2681	16129576	4.02300972477
2682	16128167	4.02140844341
2683	16128575	4.02024557746
2684	16129966	4.01991494429
2685	94541136	4.01924607712
2686	16128578	4.01856349127
2687	16131476	4.01855537442
2688	16128210	4.01855537442
2689	90111085	4.01739250847
2690	16130723	4.01571042229
2691	16129667	4.01522953745
2692	16128401	4.01512235994
2693	b4441	4.01431084194
2694	90111458	4.01431084194
2695	16130385	4.0120406934
2696	16129625	4.00850503857
2697	16131692	4.00734217262
2698	16130122	4.00734217262
2699	90111748	4.00734217262
2700	16128949	4.00614097127
2701	16129022	4.00566008644
2702	16131367	4.00555805083
2703	16130089	4.00555805083
2704	16129999	4.00555805083
2705	16128920	4.00448910364
2706	16130977	4.00428740263
2707	16130978	4.00428740263
2708	49176432	4.00380651779
2709	16130737	4.00280701746
2710	90111211	4.00188832194
2711	16128733	4.0001367889
2712	16130295	3.9977727216
2713	16130284	3.9977727216
2714	49176407	3.99769191679
2715	16131813	3.99729183677
2716	90111444	3.99629233643
2717	16129422	3.99629233643
2718	16128053	3.99629233643
2719	b1231	3.99583834814
2720	16129061	3.99550771497
2721	16130895	3.99443876778
2722	16130649	3.99323756644
2723	16129637	3.99323756644
2724	16128077	3.99323756644
2725	16130948	3.99207470049
2726	16131307	3.98853904566
2727	49176459	3.98593826396
2728	16130718	3.9810248643
2729	16129027	3.9797542161
2730	16131394	3.97924074251
2731	16128374	3.97797009431
2732	16131040	3.97797009431
2733	49176408	3.97797009431
2734	90111321	3.97521906094
2735	16128154	3.97381948058
2736	16129140	3.97381948058
2737	16130984	3.97381948058
2738	16128399	3.97236599195
2739	16130825	3.9686023443
2740	16130298	3.96692025812
2741	b2911	3.96692025812
2742	226524735	3.96506668947
2743	16131364	3.96506668947
2744	16129351	3.96503979293
2745	16130021	3.96376914473
2746	16129998	3.9635863043
2747	16132006	3.96198502293
2748	16129360	3.96140507743
2749	16128987	3.95855200845
2750	16130912	3.95855200845
2751	16131488	3.95855200845
2752	16131899	3.95814057047
2753	16128916	3.95676788666
2754	90111272	3.95595122675
2755	90111508	3.95547034191
2756	16130243	3.95401685329
2757	16129971	3.95401685329
2758	16130997	3.95361677326
2759	16130877	3.95274620508
2760	16128316	3.95125270597
2761	90111654	3.94704818397
2762	16131429	3.94564860362
2763	16131341	3.94444740227
2764	90111141	3.94444740227
2765	16129159	3.94396651743
2766	16128004	3.93874938115
2767	16130539	3.93874938115
2768	16128384	3.9373498008
2769	16128813	3.93714809979
2770	16129278	3.93566771462
2771	16131778	3.93566771462
2772	90111470	3.93439706642
2773	16131894	3.93381414597
2774	16128172	3.93145007867
2775	16131624	3.93038113148
2776	49176326	3.92917993014
2777	16131855	3.9286990453
2778	16131352	3.92769954497
2779	16128863	3.92584597632
2780	16128654	3.92493539765
2781	16130241	3.92444639596
2782	145698228	3.92376381011
2783	16128530	3.92376381011
2784	16129173	3.92276430978
2785	16130730	3.92218436428
2786	145698220	3.92185373111
2787	16130220	3.9193312953
2788	16129087	3.91900066213
2789	16129524	3.91821089877
2790	90111287	3.91773001393
2791	226524763	3.9162765253
2792	16131483	3.9162765253
2793	16128889	3.91497898056
2794	94541109	3.9148850618
2795	90111255	3.9148850618
2796	16132203	3.91487694495
2797	16131437	3.91467524394
2798	16131902	3.91439606011
2799	16131486	3.91343157317
2800	16130191	3.91203199282
2801	16129054	3.91034990663
2802	16131403	3.90928095944
2803	16131756	3.90849633798
2804	90111266	3.90759887326
2805	16131372	3.90052816833
2806	16129888	3.89971150843
2807	16129534	3.89892688697
2808	16130117	3.89792738663
2809	16128692	3.89792738663
2810	16128751	3.89095871732
2811	16130144	3.89093182078
2812	90111358	3.88947833215
2813	16130655	3.88807875179
2814	16131084	3.88728898843
2815	16129816	3.88503209865
2816	49176302	3.8850239818
2817	90111406	3.88363251829
2818	16132030	3.88217902967
2819	90111556	3.88090838147
2820	90111641	3.87990888113
2821	16129669	3.87850930078
2822	16128588	3.87566434865
2823	16129628	3.87566434865
2824	16128892	3.87406306728
2825	16129813	3.87294021182
2826	16131823	3.87021049796
2827	16129068	3.86893984976
2828	16130868	3.86745946459
2829	16128142	3.86609489763
2830	16127999	3.864641409
2831	16131862	3.86424132898
2832	90111538	3.86324182865
2833	16129865	3.85970617381
2834	16130952	3.85830659346
2835	b4420	3.85743602528
2836	16128054	3.85686122168
2837	16129552	3.85627315933
2838	145698278	3.85546164133
2839	16128504	3.85367237763
2840	16130004	3.85173800417
2841	16128071	3.85173800417
2842	16130963	3.85173800417
2843	16130111	3.84303912133
2844	16128233	3.84303912133
2845	90111431	3.84216855315
2846	16128075	3.84214165661
2847	16131727	3.84168766831
2848	16129735	3.84168766831
2849	b3174	3.84135703515
2850	90111136	3.83908688661
2851	16129839	3.83908688661
2852	16130660	3.83792402066
2853	16128664	3.83623381763
2854	90111087	3.83507095168
2855	16128205	3.83507095168
2856	16130818	3.8333888655
2857	16131370	3.83231991831
2858	16130612	3.82971913661
2859	49176403	3.82893451515
2860	16129282	3.82639329964
2861	16131654	3.82333852964
2862	16131442	3.81772131334
2863	90111714	3.81672181301
2864	16128103	3.81661403076
2865	16130305	3.81503972683
2866	16131733	3.81445166448
2867	16128391	3.81270013144
2868	16130991	3.81236949827
2869	90111605	3.81091600965
2870	16128942	3.81091600965
2871	16128581	3.81091600965
2872	16130472	3.80991650931
2873	90111713	3.80951642929
2874	145698297	3.80951642929
2875	16131947	3.80724628076
2876	16128091	3.80440132862
2877	16128097	3.80381840818
2878	16130369	3.80134655863
2879	16129795	3.79801260481
2880	16129447	3.79743265931
2881	16131599	3.79610252581
2882	90111398	3.79564853751
2883	16128461	3.79562164097
2884	16128322	3.79516765268
2885	16131658	3.79435099277
2886	16129305	3.79256687098
2887	16128459	3.79208598614
2888	145698280	3.79149792379
2889	16129475	3.79149792379
2890	16129777	3.78971380199
2891	16128264	3.78832233849
2892	145698257	3.78744365346
2893	94541092	3.78744365346
2894	90111526	3.78744365346
2895	16132204	3.78686884986
2896	16128304	3.78559820166
2897	16130700	3.78319912097
2898	16128610	3.78319912097
2899	b4625	3.78319912097
2900	16131976	3.78319912097
2901	16131087	3.78192847277
2902	90111513	3.78134555232
2903	16128897	3.77966346614
2904	16129792	3.77907540379
2905	16129804	3.77623045166
2906	49176352	3.77554786581
2907	16130081	3.77462917029
2908	16128153	3.77454836547
2909	90111649	3.77169529649
2910	16129221	3.77169529649
2911	16128720	3.77042464829
2912	16129239	3.77029571614
2913	16128144	3.76893114918
2914	16128952	3.76666100064
2915	16131898	3.7661801158
2916	16129082	3.7661801158
2917	16129532	3.76439599401
2918	16128827	3.76439599401
2919	49176341	3.76164496064
2920	16129331	3.76048209469
2921	16131094	3.75880000851
2922	16130116	3.75788131299
2923	16129481	3.75788131299
2924	162135896	3.75482654299
2925	16131296	3.75434565816
2926	90111708	3.75382704266
2927	16129172	3.75334615782
2928	345452720	3.75207550962
2929	94541105	3.75159462478
2930	90111724	3.75098209053
2931	16132066	3.75067592927
2932	16128037	3.75050120569
2933	16131807	3.74782286029
2934	16130304	3.74662165894
2935	16131224	3.74604685534
2936	90111386	3.74377670681
2937	16131712	3.74261384086
2938	16131842	3.74213295602
2939	16129194	3.74092363783
2940	16130812	3.73907818603
2941	16132142	3.73907818603
2942	49176018	3.73907818603
2943	90111216	3.73907818603
2944	16129263	3.73815949051
2945	16130725	3.73807868569
2946	90111688	3.73632715265
2947	90111583	3.73540845714
2948	16128174	3.73540845714
2949	16128665	3.73540845714
2950	16129992	3.7349275723
2951	16128881	3.73392807197
2952	16128437	3.73362433534
2953	16131233	3.73087330197
2954	16128000	3.73087330197
2955	16130451	3.73087330197
2956	16129577	3.73087330197
2957	16129540	3.728358983
2958	16132218	3.72802834984
2959	16128632	3.72744028749
2960	16130955	3.72744028749
2961	16131096	3.72744028749
2962	16129679	3.72675770164
2963	16130796	3.72390463266
2964	90111375	3.72082296612
2965	157783152	3.71560582984
2966	16128423	3.71560582984
2967	16128533	3.71560582984
2968	16130177	3.7143082851
2969	49176208	3.71420624949
2970	16128653	3.71352366364
2971	16130857	3.71145521611
2972	16130558	3.71136129735
2973	16131944	3.71009064915
2974	16131971	3.70909114882
2975	b0971	3.70863716052
2976	16129649	3.70723758017
2977	16130090	3.70715677535
2978	16132118	3.70555549399
2979	16130261	3.7044865468
2980	16131918	3.7044865468
2981	b1230	3.70415591363
2982	16128394	3.70303305817
2983	16130167	3.69904081297
2984	16132214	3.69893877736
2985	16130399	3.69618774398
2986	16128917	3.69313297399
2987	90111566	3.69028802186
2988	16128460	3.69028802186
2989	90111418	3.6888884415
2990	145698237	3.6888884415
2991	49176276	3.68880763669
2992	16131211	3.68753698848
2993	16128851	3.68583367151
2994	16128571	3.68435328634
2995	16129296	3.68435328634
2996	16130620	3.68328433915
2997	90111683	3.6820831378
2998	16129899	3.68143888735
2999	16130232	3.67598503667
3000	49176368	3.67226951635
3001	90111634	3.670869936
3002	90111170	3.670869936
3003	16128831	3.670869936
3004	49176333	3.66918784982
3005	16131418	3.66541608532
3006	16128196	3.66493520048
3007	16130135	3.66366455228
3008	16130134	3.66366455228
3009	16131827	3.6634898287
3010	16130879	3.65951636319
3011	16128126	3.65912939711
3012	16129905	3.65796653116
3013	16131208	3.65676532982
3014	16131698	3.65618240937
3015	16128912	3.65391226084
3016	16128428	3.65231097947
3017	16130213	3.65206680904
3018	90111522	3.65116122746
3019	16129445	3.64966772835
3020	16129833	3.64739757981
3021	16129041	3.64739757981
3022	16131382	3.64386192498
3023	16131143	3.64276850589
3024	49176090	3.6396173925
3025	16129141	3.6396173925
3026	16131110	3.63941569148
3027	226524746	3.6365626225
3028	16132043	3.63271817003
3029	90111351	3.63164922285
3030	16128059	3.63086460139
3031	16130246	3.63063600383
3032	b1032	3.63037857464
3033	16129272	3.62904844115
3034	16129512	3.62699317148
3035	145698293	3.62266783418
3036	16130929	3.62162578354
3037	162135897	3.62081426553
3038	16128139	3.61487438811
3039	16130603	3.61429958451
3040	145698304	3.610326119
3041	16130195	3.61024531418
3042	16131066	3.61024531418
3043	16128101	3.60657558529
3044	16129030	3.60473013349
3045	16130219	3.60327664487
3046	16130376	3.6029460117
3047	16128887	3.60187706451
3048	16132049	3.60187706451
3049	16129553	3.60087756418
3050	16128915	3.60087756418
3051	16128725	3.60067586317
3052	16130318	3.60052561149
3053	16128718	3.60019497833
3054	16131956	3.60019497833
3055	90111208	3.59782279418
3056	16129780	3.59734190935
3057	16130710	3.59724799059
3058	90111196	3.59497784205
3059	16129596	3.59474112765
3060	16128814	3.5935782617
3061	49176371	3.5935782617
3062	16128607	3.59130811316
3063	16129608	3.59082722833
3064	90111079	3.59082722833
3065	16128455	3.59004260687
3066	90111691	3.59004260687
3067	16130641	3.58798227619
3068	16130605	3.58798227619
